set,filename,class,xmin,ymin,xmax,ymax
UNASSIGNED,image/187000.jpg,socks,0.469,0.915,0.539,0.963
UNASSIGNED,image/187000.jpg,sweater,0.293,0.225,0.6970000000000001,0.524
UNASSIGNED,image/67514.jpg,T-shirt,0.376,0.187,0.619,0.379
UNASSIGNED,image/67514.jpg,bag,0.15,0.301,0.431,0.591
UNASSIGNED,image/67514.jpg,scarf,0.429,0.18,0.634,0.297
UNASSIGNED,image/67514.jpg,shoe,0.37799999999999995,0.845,0.569,0.975
UNASSIGNED,image/67514.jpg,skirt,0.293,0.354,0.629,0.636
UNASSIGNED,image/67514.jpg,stocking,0.35600000000000004,0.618,0.544,0.855
UNASSIGNED,image/16975.jpg,T-shirt,0.34600000000000003,0.204,0.539,0.49200000000000005
UNASSIGNED,image/16975.jpg,bag,0.469,0.457,0.662,0.598
UNASSIGNED,image/16975.jpg,blazer,0.23600000000000002,0.16899999999999998,0.644,0.47600000000000003
UNASSIGNED,image/16975.jpg,legging,0.303,0.467,0.574,0.843
UNASSIGNED,image/16975.jpg,shoe,0.391,0.9,0.5539999999999999,0.9620000000000001
UNASSIGNED,image/91254.jpg,coat,0.0,0.275,0.38799999999999996,0.586
UNASSIGNED,image/91254.jpg,dress,0.055,0.306,0.401,0.6990000000000001
UNASSIGNED,image/91254.jpg,hat,0.11800000000000001,0.125,0.248,0.19399999999999998
UNASSIGNED,image/91254.jpg,legging,0.11,0.644,0.35100000000000003,0.855
UNASSIGNED,image/91254.jpg,socks,0.12,0.841,0.316,0.9229999999999999
UNASSIGNED,image/6476.jpg,T-shirt,0.466,0.282,0.679,0.499
UNASSIGNED,image/6476.jpg,coat,0.218,0.431,0.424,0.73
UNASSIGNED,image/6476.jpg,scarf,0.381,0.147,0.664,0.579
UNASSIGNED,image/6476.jpg,shoe,0.449,0.87,0.617,0.98
UNASSIGNED,image/6476.jpg,shorts,0.45899999999999996,0.42100000000000004,0.652,0.569
UNASSIGNED,image/6476.jpg,sunglass,0.45899999999999996,0.06,0.539,0.11
UNASSIGNED,image/17405.jpg,T-shirt,0.33799999999999997,0.275,0.607,0.48700000000000004
UNASSIGNED,image/17405.jpg,hat,0.361,0.134,0.5710000000000001,0.21899999999999997
UNASSIGNED,image/17405.jpg,pants,0.381,0.474,0.594,0.77
UNASSIGNED,image/17405.jpg,shoe,0.41600000000000004,0.815,0.569,0.878
UNASSIGNED,image/17405.jpg,sunglass,0.451,0.177,0.521,0.21899999999999997
UNASSIGNED,image/15725.jpg,T-shirt,0.29600000000000004,0.28,0.667,0.659
UNASSIGNED,image/15725.jpg,hat,0.451,0.147,0.596,0.217
UNASSIGNED,image/15725.jpg,shoe,0.366,0.885,0.546,1.0
UNASSIGNED,image/15725.jpg,shorts,0.363,0.467,0.599,0.599
UNASSIGNED,image/169532.jpg,dress,0.183,0.16699999999999998,0.614,0.623
UNASSIGNED,image/169532.jpg,shoe,0.298,0.835,0.519,1.0
UNASSIGNED,image/13722.jpg,T-shirt,0.326,0.165,0.7020000000000001,0.381
UNASSIGNED,image/13722.jpg,shoe,0.474,0.805,0.652,0.8809999999999999
UNASSIGNED,image/13722.jpg,shorts,0.366,0.361,0.637,0.519
UNASSIGNED,image/54385.jpg,blouse,0.5660000000000001,0.28,0.887,0.434
UNASSIGNED,image/54385.jpg,shoe,0.617,0.841,0.772,0.9420000000000001
UNASSIGNED,image/54385.jpg,skirt,0.531,0.41200000000000003,0.907,0.6559999999999999
UNASSIGNED,image/2340.jpg,bag,0.28300000000000003,0.568,0.449,0.78
UNASSIGNED,image/2340.jpg,dress,0.391,0.19699999999999998,0.667,0.598
UNASSIGNED,image/2340.jpg,shoe,0.466,0.831,0.541,0.88
UNASSIGNED,image/151966.jpg,belt,0.594,0.35700000000000004,0.787,0.401
UNASSIGNED,image/151966.jpg,coat,0.451,0.14,0.9520000000000001,0.579
UNASSIGNED,image/151966.jpg,hat,0.752,0.012,0.87,0.043
UNASSIGNED,image/151966.jpg,shoe,0.564,0.922,0.732,1.0
UNASSIGNED,image/151966.jpg,stocking,0.514,0.583,0.835,0.972
UNASSIGNED,image/187996.jpg,T-shirt,0.409,0.306,0.647,0.484
UNASSIGNED,image/187996.jpg,bag,0.14,0.381,0.449,0.628
UNASSIGNED,image/187996.jpg,belt,0.511,0.37200000000000005,0.596,0.396
UNASSIGNED,image/187996.jpg,legging,0.391,0.461,0.687,0.86
UNASSIGNED,image/187996.jpg,shoe,0.381,0.841,0.536,0.97
UNASSIGNED,image/187996.jpg,sweater,0.243,0.175,0.7440000000000001,0.441
UNASSIGNED,image/49309.jpg,bag,0.033,0.674,0.258,0.9
UNASSIGNED,image/49309.jpg,coat,0.1,0.22,0.529,0.491
UNASSIGNED,image/49309.jpg,dress,0.10300000000000001,0.26,0.509,0.6940000000000001
UNASSIGNED,image/49309.jpg,shoe,0.231,0.907,0.39799999999999996,0.9620000000000001
UNASSIGNED,image/8781.jpg,belt,0.521,0.361,0.604,0.41100000000000003
UNASSIGNED,image/8781.jpg,dress,0.35100000000000003,0.22,0.662,0.705
UNASSIGNED,image/8781.jpg,shoe,0.451,0.831,0.599,0.937
UNASSIGNED,image/4611.jpg,T-shirt,0.251,0.301,0.461,0.419
UNASSIGNED,image/4611.jpg,bag,0.12300000000000001,0.297,0.341,0.643
UNASSIGNED,image/4611.jpg,shoe,0.303,0.81,0.489,0.968
UNASSIGNED,image/4611.jpg,sunglass,0.34299999999999997,0.09300000000000001,0.479,0.165
UNASSIGNED,image/66970.jpg,bag,0.451,0.22,0.7240000000000001,0.598
UNASSIGNED,image/66970.jpg,scarf,0.331,0.16399999999999998,0.484,0.419
UNASSIGNED,image/66970.jpg,shoe,0.381,0.938,0.451,0.978
UNASSIGNED,image/66970.jpg,stocking,0.293,0.461,0.642,0.965
UNASSIGNED,image/66970.jpg,sweater,0.256,0.174,0.687,0.499
UNASSIGNED,image/49831.jpg,T-shirt,0.41100000000000003,0.159,0.797,0.374
UNASSIGNED,image/49831.jpg,belt,0.489,0.341,0.742,0.419
UNASSIGNED,image/49831.jpg,hat,0.469,0.032,0.669,0.098
UNASSIGNED,image/49831.jpg,shoe,0.451,0.87,0.647,1.0
UNASSIGNED,image/49831.jpg,skirt,0.419,0.349,0.7390000000000001,0.579
UNASSIGNED,image/49831.jpg,socks,0.526,0.848,0.599,0.9
UNASSIGNED,image/121834.jpg,blouse,0.5710000000000001,0.257,0.737,0.48100000000000004
UNASSIGNED,image/121834.jpg,jeans,0.514,0.47100000000000003,0.777,0.8759999999999999
UNASSIGNED,image/121834.jpg,shoe,0.652,0.927,0.727,0.9570000000000001
UNASSIGNED,image/75625.jpg,T-shirt,0.35600000000000004,0.16,0.784,0.501
UNASSIGNED,image/75625.jpg,jeans,0.363,0.48100000000000004,0.657,0.9179999999999999
UNASSIGNED,image/10226.jpg,bag,0.19,0.381,0.47600000000000003,0.5479999999999999
UNASSIGNED,image/10226.jpg,blouse,0.376,0.24,0.594,0.431
UNASSIGNED,image/10226.jpg,coat,0.271,0.18,0.662,0.6990000000000001
UNASSIGNED,image/10226.jpg,shoe,0.431,0.9179999999999999,0.536,0.97
UNASSIGNED,image/10226.jpg,sunglass,0.436,0.09699999999999999,0.531,0.132
UNASSIGNED,image/156784.jpg,bag,0.546,0.461,0.732,0.596
UNASSIGNED,image/156784.jpg,belt,0.429,0.301,0.687,0.359
UNASSIGNED,image/156784.jpg,shoe,0.376,0.861,0.5710000000000001,0.943
UNASSIGNED,image/156784.jpg,skirt,0.358,0.397,0.627,0.556
UNASSIGNED,image/156784.jpg,sunglass,0.486,0.0,0.551,0.05
UNASSIGNED,image/14673.jpg,bag,0.256,0.541,0.376,0.6779999999999999
UNASSIGNED,image/14673.jpg,blouse,0.331,0.22,0.649,0.479
UNASSIGNED,image/14673.jpg,shoe,0.361,0.821,0.519,0.9329999999999999
UNASSIGNED,image/157811.jpg,bag,0.163,0.491,0.341,0.598
UNASSIGNED,image/157811.jpg,blouse,0.198,0.18,0.619,0.49200000000000005
UNASSIGNED,image/157811.jpg,jeans,0.271,0.424,0.569,0.9179999999999999
UNASSIGNED,image/157811.jpg,shoe,0.376,0.813,0.546,0.97
UNASSIGNED,image/157811.jpg,sunglass,0.391,0.114,0.484,0.15
UNASSIGNED,image/80520.jpg,T-shirt,0.33799999999999997,0.192,0.644,0.379
UNASSIGNED,image/80520.jpg,bag,0.318,0.501,0.37799999999999995,0.5579999999999999
UNASSIGNED,image/80520.jpg,shoe,0.271,0.8109999999999999,0.509,0.9229999999999999
UNASSIGNED,image/80520.jpg,skirt,0.409,0.36700000000000005,0.664,0.561
UNASSIGNED,image/80520.jpg,stocking,0.341,0.5329999999999999,0.619,0.845
UNASSIGNED,image/106225.jpg,blouse,0.188,0.381,0.469,0.5379999999999999
UNASSIGNED,image/106225.jpg,skirt,0.20600000000000002,0.516,0.469,0.726
UNASSIGNED,image/106225.jpg,sunglass,0.271,0.292,0.35100000000000003,0.331
UNASSIGNED,image/101691.jpg,bag,0.331,0.381,0.607,0.583
UNASSIGNED,image/101691.jpg,blazer,0.47100000000000003,0.16699999999999998,0.925,0.556
UNASSIGNED,image/101691.jpg,dress,0.511,0.2,0.8320000000000001,0.628
UNASSIGNED,image/101691.jpg,shoe,0.594,0.753,0.737,0.977
UNASSIGNED,image/101691.jpg,stocking,0.5539999999999999,0.621,0.799,0.938
UNASSIGNED,image/138261.jpg,bag,0.03,0.461,0.18,0.614
UNASSIGNED,image/138261.jpg,blouse,0.153,0.182,0.84,0.5329999999999999
UNASSIGNED,image/138261.jpg,shoe,0.391,0.8759999999999999,0.529,0.975
UNASSIGNED,image/85180.jpg,belt,0.634,0.344,0.86,0.397
UNASSIGNED,image/85180.jpg,hat,0.586,0.04,0.81,0.139
UNASSIGNED,image/85180.jpg,stocking,0.614,0.609,0.897,0.89
UNASSIGNED,image/130408.jpg,coat,0.331,0.289,0.677,0.619
UNASSIGNED,image/130408.jpg,dress,0.37799999999999995,0.35600000000000004,0.649,0.6859999999999999
UNASSIGNED,image/130408.jpg,shoe,0.451,0.9520000000000001,0.569,1.0
UNASSIGNED,image/105091.jpg,T-shirt,0.371,0.284,0.622,0.414
UNASSIGNED,image/105091.jpg,shoe,0.38799999999999996,0.841,0.534,0.98
UNASSIGNED,image/105091.jpg,skirt,0.276,0.377,0.6890000000000001,0.654
UNASSIGNED,image/28553.jpg,belt,0.326,0.301,0.594,0.371
UNASSIGNED,image/28553.jpg,dress,0.256,0.155,0.634,0.598
UNASSIGNED,image/28553.jpg,shoe,0.34600000000000003,0.88,0.807,0.995
UNASSIGNED,image/8205.jpg,bag,0.115,0.18,0.434,0.613
UNASSIGNED,image/8205.jpg,belt,0.28600000000000003,0.32899999999999996,0.521,0.41100000000000003
UNASSIGNED,image/8205.jpg,dress,0.185,0.18,0.589,0.6859999999999999
UNASSIGNED,image/8205.jpg,hat,0.318,0.0,0.609,0.125
UNASSIGNED,image/8205.jpg,shoe,0.331,0.925,0.546,1.0
UNASSIGNED,image/104798.jpg,coat,0.313,0.209,0.6920000000000001,0.41600000000000004
UNASSIGNED,image/104798.jpg,dress,0.358,0.282,0.629,0.608
UNASSIGNED,image/104798.jpg,shoe,0.449,0.821,0.581,0.9329999999999999
UNASSIGNED,image/185173.jpg,bag,0.624,0.40399999999999997,0.83,0.579
UNASSIGNED,image/185173.jpg,blouse,0.311,0.095,0.794,0.47700000000000004
UNASSIGNED,image/185173.jpg,skirt,0.353,0.431,0.6890000000000001,0.9670000000000001
UNASSIGNED,image/185173.jpg,sunglass,0.451,0.085,0.604,0.159
UNASSIGNED,image/192042.jpg,blouse,0.396,0.14,0.639,0.361
UNASSIGNED,image/192042.jpg,legging,0.376,0.381,0.667,0.7909999999999999
UNASSIGNED,image/192042.jpg,shoe,0.42100000000000004,0.861,0.564,0.9470000000000001
UNASSIGNED,image/187871.jpg,bag,0.18,0.42100000000000004,0.406,0.621
UNASSIGNED,image/187871.jpg,coat,0.41100000000000003,0.397,0.486,0.419
UNASSIGNED,image/187871.jpg,hat,0.46399999999999997,0.06,0.581,0.139
UNASSIGNED,image/187871.jpg,jeans,0.331,0.42100000000000004,0.637,0.9229999999999999
UNASSIGNED,image/187871.jpg,shoe,0.41100000000000003,0.902,0.5589999999999999,1.0
UNASSIGNED,image/169145.jpg,bag,0.301,0.461,0.546,0.5539999999999999
UNASSIGNED,image/169145.jpg,belt,0.451,0.366,0.5539999999999999,0.45899999999999996
UNASSIGNED,image/169145.jpg,dress,0.301,0.237,0.727,0.633
UNASSIGNED,image/169145.jpg,shoe,0.441,0.833,0.5589999999999999,0.932
UNASSIGNED,image/66774.jpg,T-shirt,0.489,0.306,0.6940000000000001,0.47700000000000004
UNASSIGNED,image/66774.jpg,coat,0.386,0.214,0.742,0.499
UNASSIGNED,image/66774.jpg,hat,0.511,0.08800000000000001,0.7490000000000001,0.209
UNASSIGNED,image/66774.jpg,shoe,0.526,0.871,0.7020000000000001,0.968
UNASSIGNED,image/66774.jpg,shorts,0.469,0.466,0.737,0.638
UNASSIGNED,image/110861.jpg,T-shirt,0.218,0.302,0.451,0.499
UNASSIGNED,image/110861.jpg,shoe,0.158,0.88,0.409,0.998
UNASSIGNED,image/110861.jpg,skirt,0.198,0.42200000000000004,0.466,0.691
UNASSIGNED,image/9001.jpg,belt,0.469,0.34600000000000003,0.629,0.379
UNASSIGNED,image/9001.jpg,dress,0.34600000000000003,0.242,0.679,0.604
UNASSIGNED,image/9001.jpg,shoe,0.35100000000000003,0.843,0.7020000000000001,0.9329999999999999
UNASSIGNED,image/85207.jpg,bag,0.40399999999999997,0.5479999999999999,0.7390000000000001,0.78
UNASSIGNED,image/85207.jpg,belt,0.451,0.35700000000000004,0.569,0.374
UNASSIGNED,image/85207.jpg,skirt,0.373,0.401,0.774,0.96
UNASSIGNED,image/85207.jpg,sweater,0.313,0.18899999999999997,0.7170000000000001,0.474
UNASSIGNED,image/44058.jpg,T-shirt,0.331,0.18,0.617,0.35100000000000003
UNASSIGNED,image/44058.jpg,belt,0.391,0.381,0.614,0.424
UNASSIGNED,image/44058.jpg,pants,0.33299999999999996,0.391,0.672,0.7759999999999999
UNASSIGNED,image/44058.jpg,shoe,0.33299999999999996,0.821,0.639,0.973
UNASSIGNED,image/124085.jpg,belt,0.511,0.37200000000000005,0.6890000000000001,0.397
UNASSIGNED,image/124085.jpg,blouse,0.426,0.18,0.794,0.379
UNASSIGNED,image/124085.jpg,shoe,0.491,0.8909999999999999,0.672,1.0
UNASSIGNED,image/124085.jpg,skirt,0.391,0.33899999999999997,0.767,0.606
UNASSIGNED,image/92890.jpg,T-shirt,0.524,0.225,0.679,0.40700000000000003
UNASSIGNED,image/92890.jpg,belt,0.534,0.406,0.682,0.43700000000000006
UNASSIGNED,image/92890.jpg,jeans,0.42100000000000004,0.43200000000000005,0.7170000000000001,0.85
UNASSIGNED,image/92890.jpg,shoe,0.41100000000000003,0.83,0.612,0.98
UNASSIGNED,image/92890.jpg,sweater,0.37799999999999995,0.19399999999999998,0.799,0.539
UNASSIGNED,image/44540.jpg,bag,0.243,0.457,0.45899999999999996,0.561
UNASSIGNED,image/44540.jpg,belt,0.401,0.301,0.569,0.379
UNASSIGNED,image/44540.jpg,dress,0.348,0.207,0.624,0.608
UNASSIGNED,image/44540.jpg,jeans,0.303,0.902,0.326,0.912
UNASSIGNED,image/46017.jpg,bag,0.539,0.629,0.687,0.78
UNASSIGNED,image/46017.jpg,blouse,0.268,0.175,0.647,0.494
UNASSIGNED,image/46017.jpg,shoe,0.424,0.848,0.5760000000000001,0.97
UNASSIGNED,image/46017.jpg,shorts,0.341,0.466,0.599,0.588
UNASSIGNED,image/46017.jpg,sunglass,0.41600000000000004,0.087,0.536,0.145
UNASSIGNED,image/147534.jpg,coat,0.273,0.22,0.774,0.578
UNASSIGNED,image/147534.jpg,dress,0.391,0.26,0.6890000000000001,0.628
UNASSIGNED,image/147534.jpg,shoe,0.436,0.841,0.619,0.94
UNASSIGNED,image/176801.jpg,T-shirt,0.406,0.162,0.642,0.364
UNASSIGNED,image/176801.jpg,shoe,0.424,0.902,0.607,0.97
UNASSIGNED,image/176801.jpg,skirt,0.35100000000000003,0.359,0.7090000000000001,0.619
UNASSIGNED,image/53699.jpg,T-shirt,0.348,0.26,0.602,0.419
UNASSIGNED,image/53699.jpg,bag,0.371,0.43700000000000006,0.591,0.5710000000000001
UNASSIGNED,image/53699.jpg,shoe,0.446,0.861,0.629,0.985
UNASSIGNED,image/53699.jpg,skirt,0.34600000000000003,0.382,0.629,0.613
UNASSIGNED,image/14574.jpg,bag,0.183,0.621,0.45899999999999996,0.868
UNASSIGNED,image/14574.jpg,shoe,0.436,0.835,0.609,0.98
UNASSIGNED,image/14574.jpg,skirt,0.23600000000000002,0.391,0.6940000000000001,0.591
UNASSIGNED,image/116300.jpg,T-shirt,0.469,0.22,0.7090000000000001,0.43200000000000005
UNASSIGNED,image/116300.jpg,bag,0.669,0.301,0.794,0.616
UNASSIGNED,image/116300.jpg,belt,0.469,0.40399999999999997,0.6920000000000001,0.457
UNASSIGNED,image/116300.jpg,hat,0.511,0.087,0.6890000000000001,0.179
UNASSIGNED,image/116300.jpg,shoe,0.434,0.821,0.629,0.917
UNASSIGNED,image/116300.jpg,shorts,0.441,0.434,0.7290000000000001,0.5589999999999999
UNASSIGNED,image/173096.jpg,blazer,0.298,0.26899999999999996,0.669,0.521
UNASSIGNED,image/173096.jpg,dress,0.331,0.326,0.594,0.643
UNASSIGNED,image/173096.jpg,shoe,0.281,0.861,0.581,0.982
UNASSIGNED,image/188545.jpg,blouse,0.341,0.2,0.644,0.39899999999999997
UNASSIGNED,image/188545.jpg,pants,0.376,0.386,0.612,0.8059999999999999
UNASSIGNED,image/188545.jpg,shoe,0.439,0.861,0.551,0.94
UNASSIGNED,image/97339.jpg,skirt,0.145,0.409,0.799,0.633
UNASSIGNED,image/97339.jpg,socks,0.361,0.84,0.544,0.94
UNASSIGNED,image/186077.jpg,bag,0.336,0.429,0.546,0.526
UNASSIGNED,image/186077.jpg,blouse,0.33799999999999997,0.204,0.7040000000000001,0.484
UNASSIGNED,image/186077.jpg,pants,0.391,0.449,0.637,0.86
UNASSIGNED,image/186077.jpg,shoe,0.436,0.87,0.627,0.917
UNASSIGNED,image/190057.jpg,bag,0.436,0.596,0.486,0.659
UNASSIGNED,image/190057.jpg,shoe,0.534,0.828,0.672,0.9470000000000001
UNASSIGNED,image/190057.jpg,shorts,0.466,0.446,0.6890000000000001,0.5579999999999999
UNASSIGNED,image/190057.jpg,sweater,0.41100000000000003,0.22,0.7240000000000001,0.499
UNASSIGNED,image/185581.jpg,T-shirt,0.331,0.195,0.5660000000000001,0.541
UNASSIGNED,image/185581.jpg,pants,0.303,0.474,0.607,0.855
UNASSIGNED,image/185581.jpg,shoe,0.391,0.917,0.617,0.963
UNASSIGNED,image/185581.jpg,sunglass,0.303,0.087,0.401,0.139
UNASSIGNED,image/186288.jpg,bag,0.316,0.42100000000000004,0.7170000000000001,0.638
UNASSIGNED,image/186288.jpg,legging,0.37799999999999995,0.524,0.591,0.873
UNASSIGNED,image/186288.jpg,shoe,0.434,0.915,0.5489999999999999,0.965
UNASSIGNED,image/186288.jpg,sweater,0.331,0.301,0.677,0.528
UNASSIGNED,image/116880.jpg,dress,0.35600000000000004,0.187,0.679,0.6459999999999999
UNASSIGNED,image/116880.jpg,shoe,0.439,0.902,0.642,0.988
UNASSIGNED,image/145714.jpg,bag,0.47600000000000003,0.5329999999999999,0.742,0.765
UNASSIGNED,image/145714.jpg,blouse,0.28300000000000003,0.174,0.672,0.41600000000000004
UNASSIGNED,image/145714.jpg,shoe,0.414,0.843,0.5710000000000001,0.99
UNASSIGNED,image/145714.jpg,shorts,0.326,0.35100000000000003,0.5710000000000001,0.544
UNASSIGNED,image/175632.jpg,blouse,0.366,0.17,0.732,0.446
UNASSIGNED,image/175632.jpg,shoe,0.46399999999999997,0.843,0.654,0.927
UNASSIGNED,image/175632.jpg,shorts,0.429,0.434,0.6970000000000001,0.528
UNASSIGNED,image/190493.jpg,bag,0.632,0.354,0.7490000000000001,0.49200000000000005
UNASSIGNED,image/190493.jpg,belt,0.511,0.377,0.609,0.41700000000000004
UNASSIGNED,image/190493.jpg,blazer,0.424,0.22,0.679,0.419
UNASSIGNED,image/190493.jpg,dress,0.376,0.27399999999999997,0.752,0.589
UNASSIGNED,image/190493.jpg,shoe,0.436,0.853,0.586,0.968
UNASSIGNED,image/8.jpg,coat,0.271,0.162,0.6990000000000001,0.619
UNASSIGNED,image/8.jpg,dress,0.273,0.26,0.674,0.659
UNASSIGNED,image/8.jpg,shoe,0.451,0.903,0.596,0.975
UNASSIGNED,image/8.jpg,stocking,0.396,0.705,0.649,0.93
UNASSIGNED,image/86234.jpg,dress,0.331,0.20199999999999999,0.669,0.659
UNASSIGNED,image/86234.jpg,hat,0.409,0.023,0.584,0.098
UNASSIGNED,image/86234.jpg,shoe,0.303,0.831,0.599,1.0
UNASSIGNED,image/86234.jpg,stocking,0.336,0.616,0.654,0.98
UNASSIGNED,image/89417.jpg,bag,0.28800000000000003,0.48100000000000004,0.461,0.648
UNASSIGNED,image/89417.jpg,jeans,0.42100000000000004,0.47200000000000003,0.629,0.853
UNASSIGNED,image/89417.jpg,shoe,0.444,0.835,0.599,0.953
UNASSIGNED,image/16325.jpg,bag,0.193,0.381,0.466,0.539
UNASSIGNED,image/16325.jpg,blouse,0.24600000000000002,0.18,0.639,0.521
UNASSIGNED,image/16325.jpg,pants,0.293,0.469,0.569,0.898
UNASSIGNED,image/16325.jpg,shoe,0.341,0.8759999999999999,0.494,0.977
UNASSIGNED,image/7194.jpg,blouse,0.41600000000000004,0.16,0.772,0.496
UNASSIGNED,image/7194.jpg,shoe,0.444,0.664,0.862,0.992
UNASSIGNED,image/7194.jpg,shorts,0.381,0.36200000000000004,0.7120000000000001,0.5539999999999999
UNASSIGNED,image/67484.jpg,bag,0.39799999999999996,0.47100000000000003,0.494,0.539
UNASSIGNED,image/67484.jpg,shoe,0.434,0.7859999999999999,0.5589999999999999,0.943
UNASSIGNED,image/67484.jpg,skirt,0.366,0.43200000000000005,0.764,0.574
UNASSIGNED,image/67484.jpg,socks,0.451,0.8029999999999999,0.526,0.853
UNASSIGNED,image/67484.jpg,sweater,0.34299999999999997,0.162,0.7040000000000001,0.451
UNASSIGNED,image/33441.jpg,blouse,0.321,0.18,0.672,0.47700000000000004
UNASSIGNED,image/33441.jpg,hat,0.419,0.042,0.599,0.11699999999999999
UNASSIGNED,image/33441.jpg,shoe,0.434,0.902,0.5660000000000001,0.972
UNASSIGNED,image/33441.jpg,skirt,0.381,0.382,0.642,0.579
UNASSIGNED,image/14800.jpg,bag,0.23800000000000002,0.41100000000000003,0.34299999999999997,0.5710000000000001
UNASSIGNED,image/14800.jpg,blouse,0.306,0.239,0.722,0.534
UNASSIGNED,image/14800.jpg,shoe,0.363,0.905,0.607,0.977
UNASSIGNED,image/14800.jpg,skirt,0.303,0.462,0.612,0.9329999999999999
UNASSIGNED,image/14800.jpg,socks,0.42100000000000004,0.8759999999999999,0.45899999999999996,0.94
UNASSIGNED,image/50252.jpg,bag,0.263,0.23,0.441,0.636
UNASSIGNED,image/50252.jpg,blazer,0.298,0.20199999999999999,0.7170000000000001,0.467
UNASSIGNED,image/50252.jpg,dress,0.32299999999999995,0.264,0.627,0.74
UNASSIGNED,image/185570.jpg,blazer,0.256,0.187,0.7020000000000001,0.499
UNASSIGNED,image/185570.jpg,blouse,0.426,0.26,0.526,0.447
UNASSIGNED,image/185570.jpg,jeans,0.331,0.42100000000000004,0.617,0.9
UNASSIGNED,image/106182.jpg,T-shirt,0.361,0.16399999999999998,0.617,0.324
UNASSIGNED,image/106182.jpg,belt,0.35600000000000004,0.301,0.5589999999999999,0.419
UNASSIGNED,image/106182.jpg,shoe,0.41100000000000003,0.861,0.644,1.0
UNASSIGNED,image/106182.jpg,skirt,0.256,0.381,0.6970000000000001,0.616
UNASSIGNED,image/13386.jpg,blazer,0.313,0.242,0.6890000000000001,0.528
UNASSIGNED,image/13386.jpg,dress,0.318,0.26,0.622,0.659
UNASSIGNED,image/13386.jpg,shoe,0.434,0.875,0.604,0.973
UNASSIGNED,image/13386.jpg,socks,0.424,0.8109999999999999,0.602,0.955
UNASSIGNED,image/13386.jpg,sunglass,0.441,0.162,0.5760000000000001,0.20199999999999999
UNASSIGNED,image/169413.jpg,dress,0.271,0.284,0.622,0.653
UNASSIGNED,image/169413.jpg,shoe,0.251,0.861,0.539,0.96
UNASSIGNED,image/169413.jpg,stocking,0.273,0.628,0.539,0.873
UNASSIGNED,image/162845.jpg,bag,0.431,0.581,0.657,0.7909999999999999
UNASSIGNED,image/162845.jpg,shoe,0.33799999999999997,0.903,0.484,0.945
UNASSIGNED,image/162845.jpg,skirt,0.24100000000000002,0.45399999999999996,0.5710000000000001,0.6990000000000001
UNASSIGNED,image/186042.jpg,bag,0.201,0.573,0.431,0.718
UNASSIGNED,image/186042.jpg,belt,0.461,0.354,0.5660000000000001,0.377
UNASSIGNED,image/186042.jpg,hat,0.42100000000000004,0.035,0.556,0.098
UNASSIGNED,image/186042.jpg,shoe,0.449,0.835,0.5710000000000001,0.998
UNASSIGNED,image/184495.jpg,bag,0.188,0.391,0.38799999999999996,0.614
UNASSIGNED,image/184495.jpg,blouse,0.298,0.20199999999999999,0.737,0.48200000000000004
UNASSIGNED,image/184495.jpg,legging,0.361,0.439,0.612,0.9
UNASSIGNED,image/184495.jpg,shoe,0.401,0.9420000000000001,0.591,0.995
UNASSIGNED,image/20361.jpg,T-shirt,0.391,0.342,0.591,0.574
UNASSIGNED,image/20361.jpg,bag,0.293,0.461,0.409,0.5710000000000001
UNASSIGNED,image/20361.jpg,coat,0.276,0.23,0.672,0.594
UNASSIGNED,image/20361.jpg,scarf,0.23800000000000002,0.14,0.654,0.39899999999999997
UNASSIGNED,image/20361.jpg,shoe,0.466,0.88,0.652,0.963
UNASSIGNED,image/20361.jpg,sunglass,0.446,0.135,0.591,0.19899999999999998
UNASSIGNED,image/140971.jpg,blouse,0.321,0.209,0.629,0.35700000000000004
UNASSIGNED,image/140971.jpg,shoe,0.306,0.821,0.479,0.9179999999999999
UNASSIGNED,image/140971.jpg,skirt,0.298,0.359,0.569,0.614
UNASSIGNED,image/140971.jpg,stocking,0.341,0.624,0.509,0.835
UNASSIGNED,image/18747.jpg,bag,0.226,0.556,0.424,0.878
UNASSIGNED,image/18747.jpg,belt,0.426,0.33899999999999997,0.634,0.387
UNASSIGNED,image/18747.jpg,pants,0.331,0.359,0.6890000000000001,0.8909999999999999
UNASSIGNED,image/18747.jpg,shoe,0.391,0.883,0.551,1.0
UNASSIGNED,image/128323.jpg,scarf,0.429,0.25,0.496,0.299
UNASSIGNED,image/128323.jpg,shoe,0.41100000000000003,0.833,0.599,0.98
UNASSIGNED,image/128323.jpg,skirt,0.303,0.446,0.634,0.5660000000000001
UNASSIGNED,image/74956.jpg,belt,0.409,0.392,0.581,0.452
UNASSIGNED,image/74956.jpg,shoe,0.373,0.87,0.539,0.96
UNASSIGNED,image/74956.jpg,shorts,0.396,0.42700000000000005,0.639,0.578
